type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
W	40.205077000	-121.171363000	1412.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03860	SR 89 bend
W	40.188050000	-121.101541000	1398.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03890	SR 89 bend
W	40.179666000	-121.101737000	1387.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038A0	SR 89 bend
W	40.171938000	-121.080580000	1394.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038C0	SR 89 (Pass SR 147)
W	40.175385000	-121.023798000	1237.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038D0	SR 89 (El 4100')
W	40.167346000	-120.960589000	1119.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038E0	SR 89 bend (El 3680')
W	40.141994000	-120.955149000	1094.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038H0	SR 89 bend
W	40.134067000	-120.917182000	1081.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038N0	SR 89 bend (El 3550')
W	40.112920000	-120.906402000	1077.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038P0	SR 89 bend
W	40.085815000	-120.918889000	1069.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038S0	SR 89 (Pass Arlington Rd El 3510')
W	40.040151000	-120.984113000	893.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038T0	SR 89 bend
W	40.038730000	-120.983849000	889.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038U0	SR 89/SR 89 & SR 70 (El 2951')
W	40.039116000	-120.982846000	884.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038V0	Cross Indian Cr (El 2920')
W	40.039853000	-120.966974000	989.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038W0	SR 89 & SR 70 bend
W	39.981608000	-120.940804000	1040.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y038Z0	Pass Chandler Rd and Blackhawk Rd (El 3410')
W	39.951096000	-120.960116000	1047.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03900	SR 89 & SR 70 bend
W	39.937663000	-120.949688000	1043.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03920	Crescent St/Lawrence St (SR 89 & SR 70 NB)
W	39.936719000	-120.948787000	1044.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03930	Crescent St/W Main St (SR 89 & SR 70 SB)
W	39.937607000	-120.939157000	1042.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03990	Lawrence St/E Main St (SR 89 & SR 70 NB)
W	39.937847000	-120.936955000	1042.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039A0	SR 89 & SR 70 bend
W	39.935131000	-120.883212000	1070.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039F0	SR 89 & SR 70 (Pass La Porte Rd)
W	39.936442000	-120.861609000	1073.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039H0	SR 89 & SR 70 bend
W	39.927449000	-120.839825000	1096.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039J0	SR 89 & SR 70 (Pass Massack Rd El 3600')
W	39.878783000	-120.760646000	1355.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039L0	Lee Summit (El 4439')
W	39.864797000	-120.696034000	1308.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039N0	SR 89 & SR 70 (El 4290')
W	39.784450000	-120.620053000	1348.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039R0	SR 89 & SR 70/SR 89 (El 4436')
W	39.778099000	-120.621130000	1317.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039S0	Cross Middle Fork Feather River (El 4340')
W	39.771280000	-120.619927000	1327.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y039U0	SR 89 (Pass Graeagle-Johnsville Rd El 4350')
W	39.732442000	-120.560001000	1362.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A00	SR 89 bend
W	39.733558000	-120.557098000	1365.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A10	SR 89 bend (Pass CR A15 El 4475')
W	39.703881000	-120.528459000	1428.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A20	Plumas/Sierra County Line
W	39.685265000	-120.478498000	1660.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A30	SR 89 summit (El 5441')
W	39.664636000	-120.433288000	1514.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A50	SR 89 bend (Pass Calpine Rd El 5035')
W	39.624124000	-120.435305000	1531.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A60	SR 89/SR 89 & SR 49 (El 5010')
W	39.615326000	-120.425949000	1507.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03A90	SR 89 & SR 49 (Pass Westside Rd A23)
W	39.589577000	-120.366983000	1510.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AA0	SR 89 & SR 49/SR 89
W	39.576387000	-120.369872000	1530.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AE0	SR 89 bend (El 5020')
W	39.544387000	-120.315614000	1724.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AH0	SR 89 bend (El 5620')
W	39.478278000	-120.232939000	1865.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AM0	Cross Little Truckee River (El 6260')
W	39.396434000	-120.187101000	1763.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AP0	Cross Prosser Cr
W	39.387104000	-120.183795000	1798.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AR0	SR 89 (Pass rd to Prosser Cr Reservoir)
W	39.367275000	-120.181804000	1795.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y03AT0	SR 89 (Pass Alder Creek Rd El 5860')
W	39.367275000	-120.181804000	1795.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04010	SR 89 (Pass Alder Creek Rd El 5860')
W	39.341110000	-120.172280000	1815.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04020	SR 89/Donner Pass Rd
W	39.328176000	-120.184034000	1775.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04040	Donner Pass Rd/Bridge St & Brockway Rd
W	39.327324000	-120.183651000	1771.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040C0	Bridge St & Brockway Rd/W River St
W	39.314704000	-120.203907000	1791.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040D0	W River St/SR 89
W	39.204650000	-120.199460000	1863.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040J0	SR 89/Truckee River Bike Tr (Pass Squaw Creek Rd)
W	39.186960000	-120.195200000	1887.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040K0	Bike Tr (Pass Alpine Meadows Rd)
W	39.167196000	-120.182462000	1891.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040L0	Truckee River Bike Tr bend
W	39.167000000	-120.144520000	1896.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040M0	Bike Tr/Bike-Ped bridge
W	39.125540000	-120.162662000	1903.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040W0	Truckee River Bike Tr bend
W	39.079086000	-120.156728000	1903.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y040Z0	Truckee River Bike Tr bend
W	39.067228000	-120.128207000	1915.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04110	Placer/El Dorado Country Line
W	39.045860000	-120.119430000	1930.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04140	Truckee River Bike Tr/SR 89
W	39.036025000	-120.125630000	1902.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04150	SR 89 bend
W	39.032379000	-120.116329000	1926.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04170	SR 89 bend
W	39.017415000	-120.126552000	1941.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04190	SR 89 bend
W	38.967554000	-120.097467000	2053.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041B0	SR 89 bend (El 6740')
W	38.951512000	-120.111812000	2003.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041C0	SR 89 bend (El 6570')
W	38.946260000	-120.097090000	2080.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041D0	SR 89 top (El 6800')
W	38.949368000	-120.078791000	1968.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041H0	SR 89 bend (El 6430')
W	38.934181000	-120.078167000	1918.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041J0	SR 89 bend (El 6280')
W	38.933630000	-120.049753000	1913.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041J6	SR 89/Fallen Leaf Rd
W	38.906439000	-120.044330000	1982.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041JC	Fallen Leaf Rd/Tahoe Mtn Rd
W	38.903250000	-120.035370000	2053.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041JG	Tahoe Mtn Rd/Dundee Cir
W	38.886983000	-120.031644000	1941.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041JP	Dundee Cir/Tahoe Mtn Rd
W	38.888640000	-120.026836000	1932.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041JT	Lake Tahoe Blvd/ Sawmill Rd
W	38.875662000	-120.005918000	1912.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041L0	Sawmill Rd/Bike Path/ (loc uncertain)
W	38.857948000	-120.012151000	1931.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y041L9	Bike path/US 50
W	38.847463000	-120.028107000	1938.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04210	US 50/S. Upper Truckee Rd
W	38.795768000	-120.010110000	2113.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y0421L	Cross SR 89
W	38.794816000	-120.003686000	2168.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y0421R	S. Upper Truckee Rd Curve
W	38.789571000	-119.999355000	2231.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04220	S. Upper Truckee Rd/SR 89
W	38.788477000	-119.947006000	2361.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04230	Luther Pass (El 7740')
W	38.793130000	-119.922612000	2220.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04240	SR 89 bend (El 7300')
W	38.776330000	-119.918868000	2153.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04250	SR 89/SR 89 & SR 88 (El 7034')
W	38.765093000	-119.864808000	1926.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042A0	SR 89 bend (El 6320')
W	38.775601000	-119.823718000	1717.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042C0	SR 89 & SR 88/SR 89 (El 5640')
W	38.694921000	-119.780245000	1686.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042J0	SR 89 bend (El 5550')
W	38.698869000	-119.771167000	1700.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042N0	SR 89 bend
W	38.660504000	-119.726433000	1735.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042S0	SR 89 turn (Pass SR 4 El 5746')
W	38.665910000	-119.698062000	1875.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042T0	SR 89 (Pass Morning Star Rd El 6120')
W	38.656640000	-119.665756000	2172.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042U0	SR 89 bend (El 7160')
W	38.669080000	-119.666760000	2239.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042V0	SR 89 (Pass Leviathan Mine Rd El 7325')
W	38.673537000	-119.656778000	2335.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042W0	SR 89 bend (El 7660')
W	38.664195000	-119.640331000	2457.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042X0	SR 89 (El 8070')
W	38.675400000	-119.621467000	2541.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y042Z0	Monitor Pass (El 8314')
W	38.680799000	-119.593033000	2422.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04300	Alpine/Mono County Line (El 7862')
W	38.661384000	-119.595955000	2199.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04310	SR 89 bend (El 7200')
W	38.660899000	-119.585800000	2116.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04320	SR 89 switchback (El 6960')
W	38.655870000	-119.597203000	2032.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04330	SR 89 switchback (El 6680')
W	38.649514000	-119.568687000	1805.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04340	SR 89 (El 5940')
W	38.642652000	-119.527559000	1554.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04350	SR 89/US 395 (El 5081')
W	38.518295000	-119.482562000	1634.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043A0	US 395 (El 5360')
W	38.511911000	-119.449882000	1678.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043E0	US 395 bend
W	38.465840000	-119.463272000	1788.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043F0	US 395 bend (El 5870')
W	38.379940000	-119.450260000	2010.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043J0	Cross W Walker River
W	38.349681000	-119.451262000	2106.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043J4	Sonora Junction
W	38.348377000	-119.452127000	2109.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043K0	US 395 (Pass SR 108 El 6902')
W	38.343518000	-119.450805000	2124.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043M0	US 395 bend (El 6950')
W	38.353314000	-119.424562000	2178.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043N0	US 395 bend (Pass Burcham Flat Rd El 7160')
W	38.348637000	-119.364878000	2292.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043P0	Devil's Gate Summit (El 7519')
W	38.345089000	-119.324846000	2221.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043R0	US 395 bend (El 7290')
W	38.292004000	-119.308690000	2046.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043S0	US 395 bend
W	38.257667000	-119.271090000	1984.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043T0	US 395 bend (El 6670')
W	38.255167000	-119.223032000	1973.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y043X0	US 395 bend (Pass SR 182 El 6460'))
W	38.210667000	-119.230839000	2002.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04410	US 395 bend (El 6580')
W	38.183976000	-119.198309000	2069.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04440	US 395 bend
W	38.175345000	-119.194708000	2081.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04450	US 395 (Pass SR 270 El 6830')
W	38.139393000	-119.184416000	2298.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04460	US 395 (El 7510')
W	38.088034000	-119.182173000	2480.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04470	Conway Summit (El 8138')
W	38.074793000	-119.177660000	2401.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04490	US 395 bend (El 7880')
W	38.083829000	-119.159030000	2259.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044A0	US 395 bend (El 7420')
W	38.069283000	-119.169817000	2141.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044B0	US 395 bend (El 7030')
W	38.045311000	-119.160716000	2106.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044C0	US 395 (Pass SR 167 El 6900')
W	38.004013000	-119.153081000	1968.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044D0	US 395 bend
W	37.950382000	-119.113050000	2083.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044L0	US 395/SR 120 (El 6842')
W	37.931710000	-119.175111000	2301.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044N0	SR 120 bend (El 7410')
W	37.952845000	-119.225153000	2747.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044S0	SR 120 bend (El 8560')
W	37.935677000	-119.232101000	2890.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044T0	SR 120 bend (El 9460')
W	37.938237000	-119.248524000	2902.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y044V0	SR 130 bend (El 9520')
W	37.879529000	-119.276127000	2879.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04500	SR 120 bend (El 9400')
W	37.877052000	-119.352681000	2621.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04520	Pacific Crest Tr crossing (El 8600')
W	37.881498000	-119.400579000	2627.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04540	SR 120 bend (El 8620')
W	37.811095000	-119.484297000	2565.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04550	SR 120 bend (El 8410')
W	37.814438000	-119.579959000	2513.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04570	SR 120 bend (El 7720')
W	37.851399000	-119.573318000	2272.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y04590	SR 120 bend (El 7540')
W	37.857674000	-119.644118000	2494.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045A0	SR 120 bend (El 8180')
W	37.819384000	-119.714245000	2188.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045C0	SR 120 bend (El 7190')
W	37.789219000	-119.725272000	2090.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045D0	SR 120 bend (El 6860')
W	37.766777000	-119.773383000	2142.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045E0	SR 20 bend (El 7030')
W	37.755608000	-119.771795000	2069.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045H0	SR 120 bend (El 6800')
W	37.758544000	-119.804900000	1887.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045J0	SR 120 bend (El 6190')
W	37.752502000	-119.797498000	1876.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045K0	SR 120/Big Oak Flat Rd (El 6160')
W	37.743507000	-119.757472000	1724.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045M0	Big Oak Flat Rd bend (El 5660')
W	37.713575000	-119.731965000	1455.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045N0	Big Oak Flat Rd bend (El 5100')
W	37.717520000	-119.723150000	1425.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y045P0	Tunnel SW end
